Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
55,1.9879602745075469,1.9879602745075469,1.9255617491367596,1.9255617491367596,NA,NA,2.182202518162054,0.053585032199654305,2.0114217304049404,0.3344803762833524,2.2155134763550444,0.31123365348145704,NA,NA
56,2.030236235008104,2.030236235008104,1.9169424413996432,1.9169424413996432,NA,NA,2.2088693517470768,0.054488770991324396,2.0340409398842345,0.3388360712898296,2.240341937716825,0.3189154899021488,NA,NA
57,2.061459183030114,2.061459183030114,1.9085504947511809,1.9085504947511809,NA,NA,2.246349579954848,0.047735120669303736,2.0532458282849992,0.343295165143011,2.2623871252775896,0.3223987258845976,NA,NA
58,2.0967748537328674,2.0967748537328674,1.9003757662619227,1.9003757662619227,NA,NA,2.2674273740584687,0.05044284338905927,2.073399922921705,0.34635162382109946,2.282255931382014,0.3269966475415129,NA,NA
59,2.126106521085017,2.126106521085017,1.8924087402466134,1.8924087402466134,NA,NA,2.302860509591237,0.04459391514457523,2.095943958899285,0.34906893855824506,2.300412647628947,0.3250578169315734,NA,NA
60,2.1603732154788906,2.1603732154788906,1.8846404791447644,1.8846404791447644,NA,NA,2.3265150775833487,0.03938724829257128,2.1164307088079615,0.35220804853215903,2.2979929688976384,0.325969665082027,NA,NA
61,2.1890666267443137,2.1890666267443137,1.87706257902461,1.87706257902461,NA,NA,2.355031033347443,0.03641779568310626,2.1383113872011026,0.357392623807977,2.2910112420325577,0.32595700517124915,NA,NA
62,2.2209299633856623,2.2209299633856623,1.8696671292048836,1.8696671292048836,NA,NA,2.390971338331583,0.040545928654656616,2.1468935333008345,0.35713069640152845,2.2903029378609823,0.33325962464430037,NA,NA
63,2.2366137413983345,2.2366137413983345,1.862446675551533,1.862446675551533,NA,NA,2.419268483778223,0.032871101764144546,2.156281272824778,0.36038859554298136,2.2890564000304687,0.33552849812771557,NA,NA
64,2.254386219632383,2.254386219632383,1.8553941870605568,1.8553941870605568,NA,NA,2.4469414536251346,0.027378899210969726,2.1650187633733267,0.3634649617412216,2.2896304259256746,0.338660634652163,3.9205294427983746,0.6135615784759862
65,2.284077274480077,2.284077274480077,1.8485030253848334,1.8485030253848334,NA,NA,2.473648108648192,0.021674986436003643,2.2163913977549647,0.3640277578624122,2.2918529883646013,0.34146463195598337,NA,NA
66,2.30841510667974,2.30841510667974,1.8417669170032416,1.8417669170032416,NA,NA,2.5059388858072404,0.01629054266226828,2.2775636353016964,0.3617604970978582,2.303140815680183,0.3526263381458534,3.8293980272321635,0.5421804940666921
67,2.3351194741814885,2.3351194741814885,1.8351799277654945,1.8351799277654945,NA,NA,2.5337228767994815,1.2743857584931784e-15,2.335119474181488,0.3576669448829388,2.335119474181488,0.3576669448829388,2.329322855903867,0.3583330121177401
